iteration,keepPower,keepPowerReadback
4136,0,0
4136,1,1
4138,0,0
4138,1,1
4140,0,0
4140,1,1
4142,0,0
4142,1,1
4144,0,0
4144,1,1
4146,0,0
4146,1,1
4148,0,0
4148,1,1
4150,0,0
4150,1,1
4152,0,0
4152,1,1
4154,0,0
4154,1,1
4156,0,0
4156,1,1
4158,0,0
4158,1,1
4160,0,0
4160,1,1
4162,0,0
4162,1,1
4164,0,0
4164,1,1
4166,0,0
4166,1,1
4168,0,0
4168,1,1
4170,0,0
4170,1,1
4172,0,0
4172,1,1
4174,0,0
4174,1,1
4176,0,0
4176,1,1
4178,0,0
4178,1,1
4180,0,0
4180,1,1
4182,0,0
4182,1,1
4184,0,0
4184,1,1
4186,0,0
4186,1,1
4188,0,0
4188,1,1
4190,0,0
4190,1,1
4192,0,0
4192,1,1
4194,0,0
4194,1,1
4196,0,0
4196,1,1
4198,0,0
4198,1,1
4200,0,0
4200,1,1
4202,0,0
4202,1,1
4204,0,0
4204,1,1
4206,0,0
4206,1,1
4208,0,0
4208,1,1
4210,0,0
4210,1,1
4212,0,0
4212,1,1
4214,0,0
4214,1,1
4216,0,0
4216,1,1
4218,0,0
4218,1,1
4220,0,0
4220,1,1
4222,0,0
4222,1,1
4224,0,0
4224,1,1
4226,0,0
4226,1,1
4228,0,0
4228,1,1
4230,0,0
4230,1,1
4232,0,0
4232,1,1
4234,0,0
4234,1,1
4236,0,0
4236,1,1
4238,0,0
4238,1,1
4240,0,0
4240,1,1
4242,0,0
4242,1,1
4244,0,0
4244,1,1
4246,0,0
4246,1,1
4248,0,0
4248,1,1
4250,0,0
4250,1,1
4252,0,0
4252,1,1
4254,0,0
4254,1,1
4256,0,0
4256,1,1
4258,0,0
4258,1,1
4260,0,0
4260,1,1
4262,0,0
4262,1,1
4264,0,0
4264,1,1
4266,0,0
4266,1,1
4268,0,0
4268,1,1
4270,0,0
4270,1,1
4272,0,0
4272,1,1
4274,0,0
4274,1,1
4276,0,0
4276,1,1
4278,0,0
4278,1,1
4280,0,0
4280,1,1
4282,0,0
4282,1,1
4284,0,0
4284,1,1
4286,0,0
4286,1,1
4288,0,0
4288,1,1
4290,0,0
4290,1,1
4292,0,0
4292,1,1
4294,0,0
4294,1,1
4296,0,0
4296,1,1
4298,0,0
4298,1,1
4300,0,0
4300,1,1
4302,0,0
4302,1,1
4304,0,0
4304,1,1
4306,0,0
4306,1,1
4308,0,0
4308,1,1
4310,0,0
4310,1,1
4312,0,0
4312,1,1
4314,0,0
4314,1,1
4316,0,0
4316,1,1
4318,0,0
4318,1,1
4320,0,0
4320,1,1
4322,0,0
4322,1,1
4324,0,0
4324,1,1
4326,0,0
4326,1,1
4328,0,0
4328,1,1
4330,0,0
4330,1,1
4332,0,0
4332,1,1
4334,0,0
4334,1,1
4336,0,0
4336,1,1
4338,0,0
4338,1,1
4340,0,0
4340,1,1
4342,0,0
4342,1,1
4344,0,0
4344,1,1
4346,0,0
4346,1,1
4348,0,0
4348,1,1
4350,0,0
4350,1,1
4352,0,0
4352,1,1
4354,0,0
4354,1,1
4356,0,0
4356,1,1
4358,0,0
4358,1,1
4360,0,0
4360,1,1
4362,0,0
4362,1,1
4364,0,0
4364,1,1
4366,0,0
4366,1,1
4368,0,0
4368,1,1
4370,0,0
4370,1,1
4372,0,0
4372,1,1
4374,0,0
4374,1,1
4376,0,0
4376,1,1
4378,0,0
4378,1,1
4380,0,0
4380,1,1
4382,0,0
4382,1,1
4384,0,0
4384,1,1
4386,0,0
4386,1,1
4388,0,0
4388,1,1
4390,0,0
4390,1,1
4392,0,0
4392,1,1
4394,0,0
4394,1,1
4396,0,0
4396,1,1
4398,0,0
4398,1,1
4400,0,0
4400,1,1
4402,0,0
4402,1,1
4404,0,0
4404,1,1
4406,0,0
4406,1,1
4408,0,0
4408,1,1
4410,0,0
4410,1,1
4412,0,0
4412,1,1
4414,0,0
4414,1,1
4416,0,0
4416,1,1
4418,0,0
4418,1,1
4420,0,0
4420,1,1
4422,0,0
4422,1,1
4424,0,0
4424,1,1
4426,0,0
4426,1,1
4428,0,0
4428,1,1
4430,0,0
4430,1,1
4432,0,0
4432,1,1
4434,0,0
4434,1,1
4436,0,0
4436,1,1
4438,0,0
4438,1,1
4440,0,0
4440,1,1
4442,0,0
4442,1,1
4444,0,0
4444,1,1
4446,0,0
4446,1,1
4448,0,0
4448,1,1
4450,0,0
4450,1,1
4452,0,0
4452,1,1
4454,0,0
4454,1,1
4456,0,0
4456,1,1
4458,0,0
4458,1,1
4460,0,0
4460,1,1
4462,0,0
4462,1,1
4464,0,0
4464,1,1
4466,0,0
4466,1,1
4468,0,0
4468,1,1
4470,0,0
4470,1,1
4472,0,0
4472,1,1
4474,0,0
4474,1,1
4476,0,0
4476,1,1
4478,0,0
4478,1,1
4480,0,0
4480,1,1
4482,0,0
4482,1,1
4484,0,0
4484,1,1
4486,0,0
4486,1,1
4488,0,0
4488,1,1
4490,0,0
4490,1,1
4492,0,0
4492,1,1
4494,0,0
4494,1,1
4496,0,0
4496,1,1
4498,0,0
4498,1,1
4500,0,0
4500,1,1
4502,0,0
4502,1,1
4504,0,0
4504,1,1
4506,0,0
4506,1,1
4508,0,0
4508,1,1
4510,0,0
4510,1,1
4512,0,0
4512,1,1
4514,0,0
4514,1,1
4516,0,0
4516,1,1
4518,0,0
4518,1,1
4520,0,0
4520,1,1
4522,0,0
4522,1,1
4524,0,0
4524,1,1
4526,0,0
4526,1,1
4528,0,0
4528,1,1
4530,0,0
4530,1,1
4532,0,0
4532,1,1
4534,0,0
4534,1,1
4536,0,0
4536,1,1
4538,0,0
4538,1,1
4540,0,0
4540,1,1
4542,0,0
4542,1,1
4544,0,0
4544,1,1
4546,0,0
4546,1,1
4548,0,0
4548,1,1
4550,0,0
4550,1,1
4552,0,0
4552,1,1
4554,0,0
4554,1,1
4556,0,0
4556,1,1
4558,0,0
4558,1,1
4560,0,0
4560,1,1
4562,0,0
4562,1,1
4564,0,0
4564,1,1
4566,0,0
4566,1,1
4568,0,0
4568,1,1
4570,0,0
4570,1,1
4572,0,0
4572,1,1
4574,0,0
4574,1,1
4576,0,0
4576,1,1
4578,0,0
4578,1,1
4580,0,0
4580,1,1
4582,0,0
4582,1,1
4584,0,0
4584,1,1
4586,0,0
4586,1,1
4588,0,0
4588,1,1
4590,0,0
4590,1,1
4592,0,0
4592,1,1
4594,0,0
4594,1,1
4596,0,0
4596,1,1
4598,0,0
4598,1,1
4600,0,0
4600,1,1
4602,0,0
4602,1,1
4604,0,0
4604,1,1
4606,0,0
4606,1,1
4608,0,0
4608,1,1
4610,0,0
4610,1,1
4612,0,0
4612,1,1
4614,0,0
4614,1,1
4616,0,0
4616,1,1
4618,0,0
4618,1,1
4620,0,0
4620,1,1
4622,0,0
4622,1,1
4624,0,0
4624,1,1
4626,0,0
4626,1,1
4628,0,0
4628,1,1
4630,0,0
4630,1,1
4632,0,0
4632,1,1
4634,0,0
4634,1,1
4636,0,0
4636,1,1
4638,0,0
4638,1,1
4640,0,0
4640,1,1
4642,0,0
4642,1,1
4644,0,0
4644,1,1
4646,0,0
4646,1,1
4648,0,0
4648,1,1
4650,0,0
4650,1,1
4652,0,0
4652,1,1
4654,0,0
4654,1,1
4656,0,0
4656,1,1
4658,0,0
4658,1,1
4660,0,0
4660,1,1
4662,0,0
4662,1,1
4664,0,0
4664,1,1
4666,0,0
4666,1,1
4668,0,0
4668,1,1
4670,0,0
4670,1,1
4672,0,0
4672,1,1
4674,0,0
4674,1,1
4676,0,0
4676,1,1
4678,0,0
4678,1,1
4680,0,0
4680,1,1
4682,0,0
4682,1,1
4684,0,0
4684,1,1
4686,0,0
4686,1,1
4688,0,0
4688,1,1
4690,0,0
4690,1,1
4692,0,0
4692,1,1
4694,0,0
4694,1,1
4696,0,0
4696,1,1
4698,0,0
4698,1,1
4700,0,0
4700,1,1
4702,0,0
4702,1,1
4704,0,0
4704,1,1
4706,0,0
4706,1,1
4708,0,0
4708,1,1
4710,0,0
4710,1,1
4712,0,0
4712,1,1
4714,0,0
4714,1,1
4716,0,0
4716,1,1
4718,0,0
4718,1,1
4720,0,0
4720,1,1
4722,0,0
4722,1,1
4724,0,0
4724,1,1
4726,0,0
4726,1,1
4728,0,0
4728,1,1
4730,0,0
4730,1,1
4732,0,0
4732,1,1
4734,0,0
4734,1,1
4736,0,0
4736,1,1
4738,0,0
4738,1,1
4740,0,0
4740,1,1
4742,0,0
4742,1,1
4744,0,0
4744,1,1
4746,0,0
4746,1,1
4748,0,0
4748,1,1
4750,0,0
4750,1,1
4752,0,0
4752,1,1
4754,0,0
4754,1,1
4756,0,0
4756,1,1
4758,0,0
4758,1,1
4760,0,0
4760,1,1
4762,0,0
4762,1,1
4764,0,0
4764,1,1
4766,0,0
4766,1,1
4768,0,0
4768,1,1
4770,0,0
4770,1,1
4772,0,0
4772,1,1
4774,0,0
4774,1,1
4776,0,0
4776,1,1
4778,0,0
4778,1,1
4780,0,0
4780,1,1
4782,0,0
4782,1,1
4784,0,0
4784,1,1
4786,0,0
4786,1,1
4788,0,0
4788,1,1
4790,0,0
4790,1,1
4792,0,0
4792,1,1
4794,0,0
4794,1,1
4796,0,0
4796,1,1
4798,0,0
4798,1,1
4800,0,0
4800,1,1
4802,0,0
4802,1,1
4804,0,0
4804,1,1
4806,0,0
4806,1,1
4808,0,0
4808,1,1
4810,0,0
4810,1,1
4812,0,0
4812,1,1
4814,0,0
4814,1,1
4816,0,0
4816,1,1
4818,0,0
4818,1,1
4820,0,0
4820,1,1
4822,0,0
4822,1,1
4824,0,0
4824,1,1
4826,0,0
4826,1,1
4828,0,0
4828,1,1
4830,0,0
4830,1,1
4832,0,0
4832,1,1
4834,0,0
4834,1,1
4836,0,0
4836,1,1
4838,0,0
4838,1,1
4840,0,0
4840,1,1
4842,0,0
4842,1,1
4844,0,0
4844,1,1
4846,0,0
4846,1,1
4848,0,0
4848,1,1
4850,0,0
4850,1,1
4852,0,0
4852,1,1
4854,0,0
4854,1,1
4856,0,0
4856,1,1
4858,0,0
4858,1,1
4860,0,0
4860,1,1
4862,0,0
4862,1,1
4864,0,0
4864,1,1
4866,0,0
4866,1,1
4868,0,0
4868,1,1
4870,0,0
4870,1,1
4872,0,0
4872,1,1
4874,0,0
4874,1,1
4876,0,0
4876,1,1
4878,0,0
4878,1,1
4880,0,0
4880,1,1
4882,0,0
4882,1,1
4884,0,0
4884,1,1
4886,0,0
4886,1,1
4888,0,0
4888,1,1
4890,0,0
4890,1,1
4892,0,0
4892,1,1
4894,0,0
4894,1,1
4896,0,0
4896,1,1
4898,0,0
4898,1,1
4900,0,0
4900,1,1
4902,0,0
4902,1,1
4904,0,0
4904,1,1
4906,0,0
4906,1,1
4908,0,0
4908,1,1
4910,0,0
4910,1,1
4912,0,0
4912,1,1
4914,0,0
4914,1,1
4916,0,0
4916,1,1
4918,0,0
4918,1,1
4920,0,0
4920,1,1
4922,0,0
4922,1,1
4924,0,0
4924,1,1
4926,0,0
4926,1,1
4928,0,0
4928,1,1
4930,0,0
4930,1,1
4932,0,0
4932,1,1
4934,0,0
4934,1,1
4936,0,0
4936,1,1
4938,0,0
4938,1,1
4940,0,0
4940,1,1
4942,0,0
4942,1,1
4944,0,0
4944,1,1
4946,0,0
4946,1,1
4948,0,0
4948,1,1
4950,0,0
4950,1,1
4952,0,0
4952,1,1
4954,0,0
4954,1,1
4956,0,0
4956,1,1
4958,0,0
4958,1,1
4960,0,0
4960,1,1
4962,0,0
4962,1,1
4964,0,0
4964,1,1
4966,0,0
4966,1,1
4968,0,0
4968,1,1
4970,0,0
4970,1,1
4972,0,0
4972,1,1
4974,0,0
4974,1,1
4976,0,0
4976,1,1
4978,0,0
4978,1,1
4980,0,0
4980,1,1
4982,0,0
4982,1,1
4984,0,0
4984,1,1
4986,0,0
4986,1,1
4988,0,0
4988,1,1
4990,0,0
4990,1,1
4992,0,0
4992,1,1
4994,0,0
4994,1,1
4996,0,0
4996,1,1
4998,0,0
4998,1,1
5000,0,0
5000,1,1
5002,0,0
5002,1,1
5004,0,0
5004,1,1
5006,0,0
5006,1,1
5008,0,0
5008,1,1
5010,0,0
5010,1,1
5012,0,0
5012,1,1
5014,0,0
5014,1,1
5016,0,0
5016,1,1
5018,0,0
5018,1,1
5020,0,0
5020,1,1
5022,0,0
5022,1,1
5024,0,0
5024,1,1
5026,0,0
5026,1,1
5028,0,0
5028,1,1
5030,0,0
5030,1,1
5032,0,0
5032,1,1
5034,0,0
5034,1,1
5036,0,0
5036,1,1
5038,0,0
5038,1,1
5040,0,0
5040,1,1
5042,0,0
5042,1,1
5044,0,0
5044,1,1
5046,0,0
5046,1,1
5048,0,0
5048,1,1
5050,0,0
5050,1,1
5052,0,0
5052,1,1
5054,0,0
5054,1,1
5056,0,0
5056,1,1
5058,0,0
5058,1,1
5060,0,0
5060,1,1
5062,0,0
5062,1,1
5064,0,0
5064,1,1
5066,0,0
5066,1,1
5068,0,0
5068,1,1
5070,0,0
5070,1,1
5072,0,0
5072,1,1
5074,0,0
5074,1,1
5076,0,0
5076,1,1
5078,0,0
5078,1,1
5080,0,0
5080,1,1
5082,0,0
5082,1,1
5084,0,0
5084,1,1
5086,0,0
5086,1,1
5088,0,0
5088,1,1
5090,0,0
5090,1,1
5092,0,0
5092,1,1
5094,0,0
5094,1,1
5096,0,0
5096,1,1
5098,0,0
5098,1,1
5100,0,0
5100,1,1
5102,0,0
5102,1,1
5104,0,0
5104,1,1
5106,0,0
5106,1,1
5108,0,0
5108,1,1
5110,0,0
5110,1,1
5112,0,0
5112,1,1
5114,0,0
5114,1,1
5116,0,0
5116,1,1
5118,0,0
5118,1,1
5120,0,0
5120,1,1
5122,0,0
5122,1,1
5124,0,0
5124,1,1
5126,0,0
5126,1,1
5128,0,0
5128,1,1
5130,0,0
5130,1,1
5132,0,0
5132,1,1
5134,0,0
5134,1,1
5136,0,0
5136,1,1
5138,0,0
5138,1,1
5140,0,0
5140,1,1
5142,0,0
5142,1,1
5144,0,0
5144,1,1
5146,0,0
5146,1,1
5148,0,0
5148,1,1
5150,0,0
5150,1,1
5152,0,0
5152,1,1
5154,0,0
5154,1,1
5156,0,0
5156,1,1
5158,0,0
5158,1,1
5160,0,0
5160,1,1
5162,0,0
5162,1,1
5164,0,0
5164,1,1
5166,0,0
5166,1,1
5168,0,0
5168,1,1
5170,0,0
5170,1,1
5172,0,0
5172,1,1
5174,0,0
5174,1,1
5176,0,0
5176,1,1
5178,0,0
5178,1,1
5180,0,0
5180,1,1
5182,0,0
5182,1,1
5184,0,0
5184,1,1
5186,0,0
5186,1,1
5188,0,0
5188,1,1
5190,0,0
5190,1,1
5192,0,0
5192,1,1
5194,0,0
5194,1,1
5196,0,0
5196,1,1
5198,0,0
5198,1,1
5200,0,0
5200,1,1
5202,0,0
5202,1,1
5204,0,0
5204,1,1
5206,0,0
5206,1,1
5208,0,0
5208,1,1
5210,0,0
5210,1,1
5212,0,0
5212,1,1
5214,0,0
5214,1,1
5216,0,0
5216,1,1
5218,0,0
5218,1,1
5220,0,0
5220,1,1
5222,0,0
5222,1,1
5224,0,0
5224,1,1
5226,0,0
5226,1,1
5228,0,0
5228,1,1
5230,0,0
5230,1,1
5232,0,0
5232,1,1
5234,0,0
5234,1,1
5236,0,0
5236,1,1
5238,0,0
5238,1,1
5240,0,0
5240,1,1
5242,0,0
5242,1,1
5244,0,0
5244,1,1
5246,0,0
5246,1,1
5248,0,0
5248,1,1
5250,0,0
5250,1,1
5252,0,0
5252,1,1
5254,0,0
5254,1,1
5256,0,0
5256,1,1
5258,0,0
5258,1,1
5260,0,0
5260,1,1
5262,0,0
5262,1,1
5264,0,0
5264,1,1
5266,0,0
5266,1,1
5268,0,0
5268,1,1
5270,0,0
5270,1,1
5272,0,0
5272,1,1
5274,0,0
5274,1,1
5276,0,0
5276,1,1
5278,0,0
5278,1,1
5280,0,0
5280,1,1
5282,0,0
5282,1,1
5284,0,0
5284,1,1
5286,0,0
5286,1,1
5288,0,0
5288,1,1
5290,0,0
5290,1,1
5292,0,0
5292,1,1
5294,0,0
5294,1,1
5296,0,0
5296,1,1
5298,0,0
5298,1,1
5300,0,0
5300,1,1
5302,0,0
5302,1,1
5304,0,0
5304,1,1
5306,0,0
5306,1,1
5308,0,0
5308,1,1
5310,0,0
5310,1,1
5312,0,0
5312,1,1
5314,0,0
5314,1,1
5316,0,0
5316,1,1
5318,0,0
5318,1,1
5320,0,0
5320,1,1
5322,0,0
5322,1,1
5324,0,0
5324,1,1
5326,0,0
5326,1,1
5328,0,0
5328,1,1
5330,0,0
5330,1,1
5332,0,0
5332,1,1
5334,0,0
5334,1,1
5336,0,0
5336,1,1
5338,0,0
5338,1,1
5340,0,0
5340,1,1
5342,0,0
5342,1,1
5344,0,0
5344,1,1
5346,0,0
5346,1,1
5348,0,0
5348,1,1
5350,0,0
5350,1,1
5352,0,0
5352,1,1
5354,0,0
5354,1,1
5356,0,0
5356,1,1
5358,0,0
5358,1,1
5360,0,0
5360,1,1
5362,0,0
5362,1,1
5364,0,0
5364,1,1
5366,0,0
5366,1,1
5368,0,0
5368,1,1
5370,0,0
5370,1,1
5372,0,0
5372,1,1
5374,0,0
5374,1,1
5376,0,0
5376,1,1
5378,0,0
5378,1,1
5380,0,0
5380,1,1
5382,0,0
5382,1,1
5384,0,0
5384,1,1
5386,0,0
5386,1,1
5388,0,0
5388,1,1
5390,0,0
5390,1,1
5392,0,0
5392,1,1
5394,0,0
5394,1,1
5396,0,0
5396,1,1
5398,0,0
5398,1,1
5400,0,0
5400,1,1
5402,0,0
5402,1,1
5404,0,0
5404,1,1
5406,0,0
5406,1,1
5408,0,0
5408,1,1
5410,0,0
5410,1,1
5412,0,0
5412,1,1
5414,0,0
5414,1,1
5416,0,0
5416,1,1
5418,0,0
5418,1,1
5420,0,0
5420,1,1
5422,0,0
5422,1,1
5424,0,0
5424,1,1
5426,0,0
5426,1,1
5428,0,0
5428,1,1
5430,0,0
5430,1,1
5432,0,0
5432,1,1
5434,0,0
5434,1,1
5436,0,0
5436,1,1
5438,0,0
5438,1,1
5440,0,0
5440,1,1
5442,0,0
5442,1,1
5444,0,0
5444,1,1
5446,0,0
5446,1,1
5448,0,0
5448,1,1
5450,0,0
5450,1,1
5452,0,0
5452,1,1
5454,0,0
5454,1,1
5456,0,0
5456,1,1
5458,0,0
5458,1,1
5460,0,0
5460,1,1
5462,0,0
5462,1,1
5464,0,0
5464,1,1
5466,0,0
5466,1,1
5468,0,0
5468,1,1
5470,0,0
5470,1,1
5472,0,0
5472,1,1
5474,0,0
5474,1,1
5476,0,0
5476,1,1
5478,0,0
5478,1,1
5480,0,0
5480,1,1
5482,0,0
5482,1,1
5484,0,0
5484,1,1
5486,0,0
5486,1,1
5488,0,0
5488,1,1
5490,0,0
5490,1,1
5492,0,0
5492,1,1
5494,0,0
5494,1,1
5496,0,0
5496,1,1
5498,0,0
5498,1,1
5500,0,0
5500,1,1
5502,0,0
5502,1,1
5504,0,0
5504,1,1
5506,0,0
5506,1,1
5508,0,0
5508,1,1
5510,0,0
5510,1,1
5512,0,0
5512,1,1
5514,0,0
5514,1,1
5516,0,0
5516,1,1
5518,0,0
5518,1,1
5520,0,0
5520,1,1
5522,0,0
5522,1,1
5524,0,0
5524,1,1
5526,0,0
5526,1,1
5528,0,0
5528,1,1
5530,0,0
5530,1,1
5532,0,0
5532,1,1
5534,0,0
5534,1,1
5536,0,0
5536,1,1
5538,0,0
5538,1,1
5540,0,0
5540,1,1
5542,0,0
5542,1,1
5544,0,0
5544,1,1
5546,0,0
5546,1,1
5548,0,0
5548,1,1
5550,0,0
5550,1,1
5552,0,0
5552,1,1
5554,0,0
5554,1,1
5556,0,0
5556,1,1
5558,0,0
5558,1,1
5560,0,0
5560,1,1
5562,0,0
5562,1,1
5564,0,0
5564,1,1
5566,0,0
5566,1,1
5568,0,0
5568,1,1
5570,0,0
5570,1,1
5572,0,0
5572,1,1
5574,0,0
5574,1,1
5576,0,0
5576,1,1
5578,0,0
5578,1,1
5580,0,0
5580,1,1
5582,0,0
5582,1,1
5584,0,0
5584,1,1
5586,0,0
5586,1,1
5588,0,0
5588,1,1
5590,0,0
5590,1,1
5592,0,0
5592,1,1
5594,0,0
5594,1,1
5596,0,0
5596,1,1
5598,0,0
5598,1,1
5600,0,0
5600,1,1
5602,0,0
5602,1,1
5604,0,0
5604,1,1
5606,0,0
5606,1,1
5608,0,0
5608,1,1
5610,0,0
5610,1,1
5612,0,0
5612,1,1
5614,0,0
5614,1,1
5616,0,0
5616,1,1
5618,0,0
5618,1,1
5620,0,0
5620,1,1
5622,0,0
5622,1,1
5624,0,0
5624,1,1
5626,0,0
5626,1,1
5628,0,0
5628,1,1
5630,0,0
5630,1,1
5632,0,0
5632,1,1
5634,0,0
5634,1,1
5636,0,0
5636,1,1
5638,0,0
5638,1,1
5640,0,0
5640,1,1
5642,0,0
5642,1,1
5644,0,0
5644,1,1
5646,0,0
5646,1,1
5648,0,0
5648,1,1
5650,0,0
5650,1,1
5652,0,0
5652,1,1
5654,0,0
5654,1,1
5656,0,0
5656,1,1
5658,0,0
5658,1,1
5660,0,0
5660,1,1
5662,0,0
5662,1,1
5664,0,0
5664,1,1
5666,0,0
5666,1,1
5668,0,0
5668,1,1
5670,0,0
5670,1,1
5672,0,0
5672,1,1
5674,0,0
5674,1,1
5676,0,0
5676,1,1
5678,0,0
5678,1,1
5680,0,0
5680,1,1
5682,0,0
5682,1,1
5684,0,0
5684,1,1
5686,0,0
5686,1,1
5688,0,0
5688,1,1
5690,0,0
5690,1,1
5692,0,0
5692,1,1
5694,0,0
5694,1,1
5696,0,0
5696,1,1
5698,0,0
5698,1,1
5700,0,0
5700,1,1
5702,0,0
5702,1,1
5704,0,0
5704,1,1
5706,0,0
5706,1,1
5708,0,0
5708,1,1
5710,0,0
5710,1,1
5712,0,0
5712,1,1
5714,0,0
5714,1,1
5716,0,0
5716,1,1
5718,0,0
5718,1,1
5720,0,0
5720,1,1
5722,0,0
5722,1,1
5724,0,0
5724,1,1
5726,0,0
5726,1,1
5728,0,0
5728,1,1
5730,0,0
5730,1,1
5732,0,0
5732,1,1
5734,0,0
5734,1,1
5736,0,0
5736,1,1
5738,0,0
5738,1,1
5740,0,0
5740,1,1
5742,0,0
5742,1,1
5744,0,0
5744,1,1
5746,0,0
5746,1,1
5748,0,0
5748,1,1
5750,0,0
5750,1,1
5752,0,0
5752,1,1
5754,0,0
5754,1,1
5756,0,0
5756,1,1
5758,0,0
5758,1,1
5760,0,0
5760,1,1
5762,0,0
5762,1,1
5764,0,0
5764,1,1
5766,0,0
5766,1,1
5768,0,0
5768,1,1
5770,0,0
5770,1,1
5772,0,0
5772,1,1
5774,0,0
5774,1,1
5776,0,0
5776,1,1
5778,0,0
5778,1,1
5780,0,0
5780,1,1
5782,0,0
5782,1,1
5784,0,0
5784,1,1
5786,0,0
5786,1,1
5788,0,0
5788,1,1
5790,0,0
5790,1,1
5792,0,0
5792,1,1
5794,0,0
5794,1,1
5796,0,0
5796,1,1
5798,0,0
5798,1,1
5800,0,0
5800,1,1
5802,0,0
5802,1,1
5804,0,0
5804,1,1
5806,0,0
5806,1,1
5808,0,0
5808,1,1
5810,0,0
5810,1,1
5812,0,0
5812,1,1
5814,0,0
5814,1,1
5816,0,0
5816,1,1
5818,0,0
5818,1,1
5820,0,0
5820,1,1
5822,0,0
5822,1,1
5824,0,0
5824,1,1
5826,0,0
5826,1,1
5828,0,0
5828,1,1
5830,0,0
5830,1,1
5832,0,0
5832,1,1
5834,0,0
5834,1,1
5836,0,0
5836,1,1
5838,0,0
5838,1,1
5840,0,0
5840,1,1
5842,0,0
5842,1,1
5844,0,0
5844,1,1
5846,0,0
5846,1,1
5848,0,0
5848,1,1
5850,0,0
5850,1,1
5852,0,0
5852,1,1
5854,0,0
5854,1,1
5856,0,0
5856,1,1
5858,0,0
5858,1,1
5860,0,0
5860,1,1
5862,0,0
5862,1,1
5864,0,0
5864,1,1
5866,0,0
5866,1,1
5868,0,0
5868,1,1
5870,0,0
5870,1,1
5872,0,0
5872,1,1
5874,0,0
5874,1,1
5876,0,0
5876,1,1
5878,0,0
5878,1,1
5880,0,0
5880,1,1
5882,0,0
5882,1,1
5884,0,0
5884,1,1
5886,0,0
5886,1,1
5888,0,0
5888,1,1
5890,0,0
5890,1,1
5892,0,0
5892,1,1
5894,0,0
5894,1,1
5896,0,0
5896,1,1
5898,0,0
5898,1,1
5900,0,0
5900,1,1
5902,0,0
5902,1,1
5904,0,0
5904,1,1
5906,0,0
5906,1,1
5908,0,0
5908,1,1
5910,0,0
5910,1,1
5912,0,0
5912,1,1
5914,0,0
5914,1,1
5916,0,0
5916,1,1
5918,0,0
5918,1,1
5920,0,0
5920,1,1
5922,0,0
5922,1,1
5924,0,0
5924,1,1
5926,0,0
5926,1,1
5928,0,0
5928,1,1
5930,0,0
5930,1,1
5932,0,0
5932,1,1
5934,0,0
5934,1,1
5936,0,0
5936,1,1
5938,0,0
5938,1,1
5940,0,0
5940,1,1
5942,0,0
5942,1,1
5944,0,0
5944,1,1
5946,0,0
5946,1,1
5948,0,0
5948,1,1
5950,0,0
5950,1,1
5952,0,0
5952,1,1
5954,0,0
5954,1,1
5956,0,0
5956,1,1
5958,0,0
5958,1,1
5960,0,0
5960,1,1
5962,0,0
5962,1,1
5964,0,0
5964,1,1
5966,0,0
5966,1,1
5968,0,0
5968,1,1
5970,0,0
5970,1,1
5972,0,0
5972,1,1
5974,0,0
5974,1,1
5976,0,0
5976,1,1
5978,0,0
5978,1,1
5980,0,0
5980,1,1
5982,0,0
5982,1,1
5984,0,0
5984,1,1
5986,0,0
5986,1,1
5988,0,0
5988,1,1
5990,0,0
5990,1,1
5992,0,0
5992,1,1
5994,0,0
5994,1,1
5996,0,0
5996,1,1
5998,0,0
5998,1,1
6000,0,0
6000,1,1
6002,0,0
6002,1,1
6004,0,0
6004,1,1
6006,0,0
6006,1,1
6008,0,0
6008,1,1
6010,0,0
6010,1,1
6012,0,0
6012,1,1
6014,0,0
6014,1,1
6016,0,0
6016,1,1
6018,0,0
6018,1,1
6020,0,0
6020,1,1
6022,0,0
6022,1,1
6024,0,0
6024,1,1
6026,0,0
6026,1,1
6028,0,0
6028,1,1
6030,0,0
6030,1,1
6032,0,0
6032,1,1
6034,0,0
6034,1,1
6036,0,0
6036,1,1
6038,0,0
6038,1,1
6040,0,0
6040,1,1
6042,0,0
6042,1,1
6044,0,0
6044,1,1
6046,0,0
6046,1,1
6048,0,0
6048,1,1
6050,0,0
6050,1,1
6052,0,0
6052,1,1
6054,0,0
6054,1,1
6056,0,0
6056,1,1
6058,0,0
6058,1,1
6060,0,0
6060,1,1
6062,0,0
6062,1,1
6064,0,0
6064,1,1
6066,0,0
6066,1,1
6068,0,0
6068,1,1
6070,0,0
6070,1,1
6072,0,0
6072,1,1
6074,0,0
6074,1,1
6076,0,0
6076,1,1
6078,0,0
6078,1,1
6080,0,0
6080,1,1
6082,0,0
6082,1,1
6084,0,0
6084,1,1
6086,0,0
6086,1,1
6088,0,0
6088,1,1
6090,0,0
6090,1,1
6092,0,0
6092,1,1
6094,0,0
6094,1,1
6096,0,0
6096,1,1
6098,0,0
6098,1,1
6100,0,0
6100,1,1
6102,0,0
6102,1,1
6104,0,0
6104,1,1
6106,0,0
6106,1,1
6108,0,0
6108,1,1
6110,0,0
6110,1,1
6112,0,0
6112,1,1
6114,0,0
6114,1,1
6116,0,0
6116,1,1
6118,0,0
6118,1,1
6120,0,0
6120,1,1
6122,0,0
6122,1,1
6124,0,0
6124,1,1
6126,0,0
6126,1,1
6128,0,0
6128,1,1
6130,0,0
6130,1,1
6132,0,0
