,Hearbeat ID,Ground Truth,Predicted Category,Comparison Result
1244,77554,2,2,1
1245,77556,2,2,1
1246,77563,2,2,1
1247,77568,2,2,1
1248,77569,2,2,1
1249,77572,2,2,1
1250,77577,2,2,1
1251,77579,2,2,1
1252,77580,2,2,1
1253,77583,2,2,1
1254,77584,2,2,1
1255,77585,2,2,1
1256,77588,2,2,1
1257,77589,2,2,1
1258,77597,2,2,1
1259,77598,2,2,1
1260,77600,2,2,1
1261,77602,2,2,1
1262,77606,2,2,1
1263,77608,2,2,1
1264,77611,2,2,1
1265,77612,2,2,1
1266,77613,2,2,1
1267,77614,2,2,1
1268,77625,2,2,1
1269,77628,2,2,1
1270,77630,2,2,1
1271,77631,2,2,1
1272,77632,2,2,1
1273,77633,2,2,1
1274,77636,2,2,1
1275,77637,2,2,1
1276,77640,2,2,1
1277,77641,2,2,1
1278,77642,2,2,1
1279,77644,2,2,1
1280,77647,2,2,1
1281,77648,2,2,1
1282,77652,2,2,1
1283,77654,2,3,0
1284,77655,2,2,1
1285,77657,2,2,1
1286,77664,2,2,1
1287,77665,2,2,1
1288,77666,2,0,0
1289,77671,2,2,1
1290,77672,2,2,1
1291,77673,2,2,1
1292,77674,2,2,1
1293,77675,2,2,1
1294,77677,2,2,1
1295,77679,2,2,1
1296,77680,2,3,0
1297,77681,2,2,1
1298,77682,2,2,1
1299,77683,2,3,0
1300,77685,2,2,1
1301,77686,2,2,1
1302,77692,2,2,1
1303,77694,2,2,1
1304,77696,2,2,1
1305,77697,2,2,1
1306,77701,2,2,1
1307,77702,2,2,1
1308,77704,2,2,1
1309,77707,2,2,1
1310,77711,2,2,1
1311,77712,2,2,1
1312,77713,2,2,1
1313,77714,2,2,1
1314,77715,2,2,1
1315,77721,2,2,1
1316,77724,2,2,1
1317,77729,2,3,0
1318,77730,2,2,1
1319,77736,2,2,1
1320,77737,2,2,1
1321,77738,2,2,1
1322,77740,2,2,1
1323,77741,2,2,1
1324,77742,2,2,1
1325,77744,2,2,1
1326,77745,2,2,1
1327,77746,2,2,1
1328,77747,2,2,1
1329,77748,2,2,1
1330,77749,2,2,1
1331,77751,2,2,1
1332,77757,2,2,1
1333,77759,2,2,1
1334,77760,2,2,1
1335,77763,2,2,1
1336,77764,2,2,1
1337,77765,2,2,1
1338,77766,2,0,0
1339,77767,2,2,1
1340,77768,2,2,1
1341,77769,2,2,1
1342,77772,2,1,0
1343,77773,2,2,1
1344,77775,2,2,1
1345,77779,2,2,1
1346,77781,2,2,1
1347,77786,2,2,1
1348,77788,2,2,1
1349,77789,2,2,1
1350,77790,2,2,1
1351,77793,2,2,1
1352,77796,2,2,1
1353,77797,2,2,1
1354,77800,2,2,1
1355,77801,2,2,1
1356,77805,2,3,0
1357,77807,2,2,1
1358,77811,2,2,1
1359,77812,2,2,1
1360,77814,2,2,1
1361,77815,2,2,1
1362,77816,2,2,1
1363,77818,2,2,1
1364,77819,2,2,1
1365,77826,2,2,1
1366,77828,2,2,1
1367,77833,2,1,0
1368,77834,2,2,1
1369,77836,2,2,1
1370,77837,2,2,1
1371,77838,2,2,1
1372,77842,2,2,1
1373,77843,2,2,1
1374,77844,2,2,1
1375,77845,2,2,1
1376,77846,2,2,1
1377,77848,2,2,1
1378,77849,2,2,1
1379,77850,2,2,1
1380,77855,2,2,1
1381,77857,2,2,1
1382,77858,2,2,1
1383,77859,2,2,1
1384,77860,2,2,1
1385,77864,2,3,0
1386,77865,2,2,1
1387,77870,2,2,1
1388,77871,2,2,1
1389,77872,2,2,1
1390,77873,2,2,1
1391,77878,2,2,1
1392,77879,2,2,1
1393,77881,2,0,0
1394,77886,2,2,1
1395,77891,2,2,1
1396,77894,2,2,1
1397,77895,2,2,1
1398,77897,2,2,1
1399,77899,2,2,1
1400,77905,2,2,1
1401,77907,2,2,1
1402,77916,2,2,1
1403,77917,2,2,1
1404,77921,2,2,1
1405,77924,2,2,1
1406,77925,2,2,1
1407,77926,2,2,1
1408,77927,2,2,1
1409,77930,2,2,1
1410,77931,2,2,1
1411,77932,2,2,1
1412,77933,2,2,1
1413,77934,2,2,1
1414,77941,2,2,1
1415,77942,2,3,0
1416,77943,2,2,1
1417,77946,2,2,1
1418,77948,2,2,1
1419,77955,2,2,1
1420,77957,2,2,1
1421,77960,2,2,1
1422,77967,2,2,1
1423,77968,2,2,1
1424,77970,2,2,1
1425,77971,2,2,1
1426,77972,2,2,1
1427,77976,2,2,1
1428,77978,2,2,1
1429,77979,2,2,1
1430,77980,2,2,1
1431,77982,2,2,1
1432,77983,2,2,1
1433,77987,2,2,1
1434,77990,2,2,1
1435,77991,2,2,1
1436,77992,2,2,1
1437,77997,2,3,0
1438,77999,2,2,1
1439,78000,2,2,1
1440,78002,2,2,1
1441,78004,2,2,1
1442,78005,2,2,1
1443,78006,2,2,1
1444,78009,2,2,1
1445,78012,2,2,1
1446,78014,2,2,1
1447,78016,2,2,1
1448,78017,2,2,1
1449,78019,2,2,1
1450,78021,2,2,1
1451,78022,2,2,1
1452,78024,2,2,1
1453,78025,2,2,1
1454,78026,2,2,1
1455,78027,2,2,1
1456,78028,2,3,0
1457,78029,2,2,1
1458,78030,2,2,1
1459,78031,2,2,1
1460,78033,2,2,1
1461,78034,2,2,1
1462,78036,2,2,1
1463,78040,2,2,1
1464,78041,2,2,1
1465,78043,2,3,0
1466,78044,2,2,1
1467,78045,2,2,1
1468,78048,2,2,1
1469,78049,2,1,0
1470,78050,2,2,1
1471,78052,2,2,1
1472,78053,2,2,1
1473,78056,2,1,0
1474,78057,2,2,1
1475,78058,2,2,1
1476,78060,2,3,0
1477,78062,2,2,1
1478,78069,2,2,1
1479,78070,2,2,1
1480,78073,2,2,1
1481,78078,2,2,1
1482,78082,2,2,1
1483,78083,2,2,1
1484,78085,2,2,1
1485,78087,2,2,1
1486,78088,2,2,1
1487,78092,2,2,1
1488,78094,2,2,1
1489,78099,2,2,1
1490,78101,2,2,1
1491,78103,2,2,1
1492,78109,2,2,1
1493,78114,2,2,1
1494,78115,2,2,1
1495,78118,2,1,0
1496,78120,2,2,1
1497,78124,2,2,1
1498,78125,2,2,1
1499,78126,2,2,1
1500,78127,2,2,1
1501,78128,2,2,1
1502,78129,2,2,1
1503,78131,2,2,1
1504,78136,2,2,1
1505,78137,2,2,1
1506,78140,2,2,1
1507,78141,2,2,1
1508,78144,2,2,1
1509,78147,2,2,1
1510,78148,2,2,1
1511,78150,2,2,1
1512,78151,2,2,1
1513,78153,2,2,1
1514,78154,2,2,1
1515,78156,2,2,1
1516,78159,2,2,1
1517,78163,2,2,1
1518,78164,2,2,1
1519,78167,2,2,1
1520,78170,2,2,1
1521,78171,2,2,1
1522,78172,2,3,0
1523,78173,2,2,1
1524,78175,2,2,1
1525,78177,2,2,1
1526,78180,2,2,1
1527,78181,2,2,1
1528,78183,2,2,1
1529,78184,2,2,1
1530,78186,2,2,1
1531,78187,2,2,1
1532,78188,2,2,1
1533,78193,2,2,1
1534,78196,2,2,1
1535,78197,2,2,1
1536,78200,2,2,1
1537,78204,2,2,1
1538,78205,2,2,1
1539,78206,2,2,1
1540,78209,2,2,1
1541,78210,2,2,1
1542,78214,2,2,1
1543,78218,2,2,1
1544,78221,2,2,1
1545,78226,2,2,1
1546,78228,2,2,1
1547,78230,2,2,1
1548,78234,2,2,1
1549,78236,2,2,1
1550,78237,2,2,1
1551,78239,2,2,1
1552,78241,2,2,1
1553,78243,2,2,1
1554,78244,2,2,1
1555,78245,2,2,1
1556,78249,2,2,1
1557,78251,2,2,1
1558,78253,2,2,1
1559,78257,2,2,1
1560,78258,2,2,1
1561,78265,2,2,1
1562,78269,2,2,1
1563,78271,2,2,1
1564,78276,2,2,1
1565,78278,2,2,1
1566,78281,2,2,1
1567,78282,2,2,1
1568,78288,2,2,1
1569,78289,2,2,1
1570,78290,2,2,1
1571,78291,2,2,1
1572,78292,2,3,0
1573,78293,2,2,1
1574,78298,2,2,1
1575,78299,2,2,1
1576,78300,2,2,1
1577,78302,2,2,1
1578,78303,2,2,1
1579,78304,2,2,1
1580,78306,2,2,1
1581,78309,2,2,1
1582,78312,2,2,1
1583,78315,2,2,1
1584,78316,2,2,1
1585,78318,2,2,1
1586,78319,2,2,1
1587,78320,2,2,1
1588,78321,2,2,1
1589,78322,2,2,1
1590,78327,2,2,1
1591,78337,2,1,0
1592,78339,2,2,1
1593,78340,2,2,1
1594,78341,2,2,1
1595,78343,2,2,1
1596,78345,2,2,1
1597,78346,2,0,0
1598,78348,2,2,1
1599,78349,2,2,1
1600,78350,2,2,1
1601,78351,2,2,1
1602,78352,2,2,1
1603,78357,2,1,0
1604,78361,2,2,1
1605,78362,2,2,1
1606,78363,2,2,1
1607,78365,2,2,1
1608,78368,2,2,1
1609,78369,2,2,1
1610,78372,2,2,1
1611,78374,2,2,1
1612,78375,2,2,1
1613,78376,2,2,1
1614,78378,2,2,1
1615,78381,2,2,1
1616,78382,2,1,0
1617,78384,2,0,0
1618,78386,2,2,1
1619,78387,2,2,1
1620,78390,2,2,1
1621,78391,2,2,1
1622,78393,2,2,1
1623,78396,2,2,1
1624,78397,2,2,1
1625,78398,2,2,1
1626,78399,2,2,1
1627,78401,2,3,0
1628,78402,2,2,1
1629,78405,2,2,1
1630,78407,2,2,1
1631,78408,2,2,1
1632,78409,2,2,1
1633,78410,2,1,0
1634,78411,2,2,1
1635,78413,2,3,0
1636,78414,2,2,1
1637,78416,2,2,1
1638,78418,2,2,1
1639,78420,2,2,1
1640,78421,2,2,1
1641,78423,2,2,1
1642,78425,2,2,1
1643,78429,2,2,1
1644,78431,2,2,1
1645,78440,2,2,1
1646,78447,2,2,1
1647,78451,2,2,1
1648,78453,2,2,1
1649,78455,2,2,1
1650,78458,2,2,1
1651,78462,2,1,0
1652,78463,2,2,1
1653,78464,2,0,0
1654,78466,2,2,1
1655,78467,2,2,1
1656,78468,2,3,0
1657,78469,2,2,1
1658,78470,2,2,1
1659,78471,2,3,0
1660,78475,2,2,1
1661,78480,2,2,1
1662,78488,2,2,1
1663,78489,2,2,1
1664,78491,2,2,1
1665,78493,2,2,1
1666,78494,2,2,1
1667,78500,2,2,1
1668,78501,2,2,1
1669,78503,2,2,1
1670,78506,2,2,1
1671,78510,2,2,1
1672,78511,2,2,1
1673,78513,2,1,0
1674,78514,2,2,1
1675,78515,2,2,1
1676,78520,2,2,1
1677,78522,2,3,0
1678,78523,2,2,1
1679,78528,2,2,1
1680,78529,2,2,1
1681,78533,2,2,1
1682,78536,2,2,1
1683,78538,2,2,1
1684,78539,2,2,1
1685,78548,2,2,1
1686,78557,2,2,1
1687,78560,2,2,1
1688,78563,2,2,1
1689,78569,2,2,1
1690,78574,2,2,1
1691,78575,2,2,1
1692,78579,2,2,1
1693,78580,2,2,1
1694,78581,2,2,1
1695,78582,2,2,1
1696,78585,2,3,0
1697,78587,2,2,1
1698,78588,2,2,1
1699,78590,2,2,1
1700,78592,2,3,0
1701,78594,2,2,1
1702,78596,2,2,1
1703,78598,2,2,1
1704,78601,2,2,1
1705,78604,2,2,1
1706,78608,2,2,1
1707,78612,2,2,1
1708,78615,2,2,1
1709,78617,2,2,1
1710,78621,2,2,1
1711,78625,2,2,1
1712,78626,2,2,1
1713,78627,2,2,1
1714,78628,2,2,1
1715,78635,2,2,1
1716,78636,2,2,1
1717,78639,2,2,1
1718,78640,2,2,1
1719,78644,2,2,1
1720,78647,2,2,1
1721,78649,2,2,1
1722,78651,2,2,1
1723,78652,2,2,1
1724,78654,2,2,1
1725,78655,2,2,1
1726,78657,2,2,1
1727,78658,2,2,1
1728,78659,2,2,1
1729,78660,2,2,1
1730,78661,2,2,1
1731,78662,2,2,1
1732,78665,2,2,1
1733,78667,2,2,1
1734,78668,2,2,1
1735,78671,2,2,1
1736,78672,2,2,1
1737,78673,2,2,1
1738,78675,2,2,1
1739,78676,2,2,1
1740,78677,2,2,1
1741,78678,2,2,1
1742,78680,2,2,1
1743,78681,2,2,1
1744,78682,2,2,1
1745,78684,2,1,0
1746,78688,2,2,1
1747,78689,2,2,1
1748,78691,2,2,1
1749,78695,2,2,1
1750,78696,2,2,1
1751,78698,2,2,1
1752,78700,2,2,1
1753,78704,2,2,1
1754,78706,2,2,1
1755,78709,2,2,1
1756,78710,2,2,1
1757,78712,2,2,1
1758,78713,2,2,1
1759,78717,2,2,1
1760,78718,2,2,1
1761,78720,2,2,1
1762,78723,2,2,1
1763,78726,2,3,0
1764,78730,2,2,1
1765,78731,2,2,1
1766,78732,2,2,1
1767,78733,2,2,1
1768,78736,2,2,1
1769,78738,2,2,1
1770,78742,2,2,1
1771,78745,2,2,1
1772,78746,2,2,1
1773,78749,2,2,1
1774,78750,2,2,1
1775,78751,2,2,1
1776,78753,2,2,1
1777,78755,2,2,1
1778,78757,2,2,1
1779,78761,2,2,1
1780,78763,2,2,1
1781,78765,2,2,1
1782,78766,2,2,1
1783,78767,2,2,1
1784,78768,2,2,1
1785,78770,2,2,1
1786,78776,2,2,1
1787,78777,2,2,1
1788,78782,2,2,1
1789,78783,2,2,1
1790,78784,2,2,1
1791,78785,2,2,1
1792,78790,2,2,1
1793,78791,2,3,0
1794,78792,2,2,1
1795,78799,2,2,1
1796,78800,2,2,1
1797,78803,2,2,1
1798,78805,2,2,1
1799,78807,2,2,1
1800,78808,2,2,1
1801,78809,2,2,1
1802,78811,2,2,1
1803,78812,2,2,1
1804,78813,2,2,1
1805,78815,2,2,1
1806,78817,2,2,1
1807,78820,2,2,1
1808,78821,2,2,1
1809,78822,2,2,1
1810,78827,2,2,1
1811,78829,2,2,1
1812,78830,2,2,1
1813,78837,2,2,1
1814,78839,2,2,1
1815,78842,2,1,0
1816,78843,2,2,1
1817,78844,2,2,1
1818,78845,2,1,0
1819,78849,2,2,1
1820,78850,2,2,1
1821,78851,2,0,0
1822,78852,2,2,1
1823,78853,2,2,1
1824,78855,2,2,1
1825,78860,2,2,1
1826,78864,2,2,1
1827,78865,2,0,0
1828,78867,2,2,1
1829,78868,2,2,1
1830,78869,2,2,1
1831,78870,2,2,1
1832,78872,2,2,1
1833,78873,2,2,1
1834,78876,2,2,1
1835,78877,2,2,1
1836,78878,2,2,1
1837,78880,2,2,1
1838,78883,2,4,0
1839,78884,2,2,1
1840,78887,2,2,1
1841,78889,2,2,1
1842,78895,2,2,1
1843,78896,2,2,1
1844,78897,2,2,1
1845,78898,2,2,1
1846,78899,2,2,1
1847,78901,2,2,1
1848,78902,2,2,1
1849,78903,2,2,1
1850,78904,2,2,1
1851,78905,2,2,1
1852,78906,2,2,1
1853,78907,2,0,0
1854,78909,2,2,1
1855,78911,2,2,1
1856,78912,2,2,1
1857,78913,2,2,1
1858,78916,2,2,1
1859,78918,2,2,1
1860,78924,2,2,1
1861,78925,2,3,0
1862,78927,2,2,1
1863,78929,2,2,1
1864,78934,2,2,1
1865,78935,2,2,1
1866,78938,2,2,1
1867,78941,2,2,1
1868,78943,2,2,1
1869,78944,2,2,1
1870,78948,2,2,1
1871,78949,2,2,1
1872,78953,2,2,1
1873,78957,2,2,1
1874,78959,2,2,1
1875,78960,2,2,1
1876,78961,2,2,1
1877,78963,2,2,1
1878,78964,2,2,1
1879,78965,2,2,1
1880,78966,2,2,1
1881,78967,2,2,1
1882,78968,2,2,1
1883,78969,2,1,0
1884,78974,2,2,1
1885,78975,2,2,1
1886,78978,2,2,1
1887,78981,2,2,1
1888,78984,2,3,0
1889,78985,2,3,0
1890,78986,2,2,1
1891,78988,2,2,1
1892,78993,2,2,1
1893,78994,2,2,1
1894,78996,2,2,1
1895,78997,2,2,1
1896,79001,2,2,1
1897,79002,2,2,1
1898,79004,2,2,1
1899,79009,2,2,1
1900,79010,2,2,1
1901,79011,2,2,1
1902,79014,2,2,1
1903,79015,2,2,1
1904,79016,2,2,1
1905,79018,2,2,1
1906,79020,2,2,1
1907,79021,2,2,1
1908,79024,2,2,1
1909,79025,2,2,1
1910,79026,2,2,1
1911,79027,2,2,1
1912,79033,2,2,1
1913,79034,2,2,1
1914,79035,2,2,1
1915,79036,2,2,1
1916,79037,2,2,1
1917,79041,2,2,1
1918,79045,2,2,1
1919,79047,2,2,1
1920,79049,2,2,1
1921,79052,2,2,1
1922,79054,2,2,1
1923,79056,2,2,1
1924,79057,2,2,1
1925,79058,2,2,1
1926,79066,2,2,1
1927,79067,2,2,1
1928,79068,2,2,1
1929,79069,2,1,0
1930,79072,2,1,0
1931,79074,2,2,1
1932,79077,2,2,1
1933,79080,2,2,1
1934,79082,2,2,1
1935,79085,2,2,1
1936,79086,2,2,1
1937,79091,2,2,1
1938,79092,2,2,1
1939,79094,2,2,1
1940,79097,2,2,1
1941,79099,2,2,1
1942,79101,2,2,1
1943,79102,2,2,1
1944,79105,2,2,1
1945,79107,2,2,1
1946,79109,2,2,1
1947,79110,2,2,1
1948,79111,2,2,1
1949,79112,2,2,1
1950,79114,2,2,1
1951,79115,2,2,1
1952,79117,2,2,1
1953,79118,2,2,1
1954,79120,2,2,1
1955,79121,2,2,1
1956,79123,2,2,1
1957,79126,2,2,1
1958,79127,2,2,1
1959,79130,2,2,1
1960,79133,2,2,1
1961,79136,2,2,1
1962,79138,2,2,1
1963,79140,2,2,1
1964,79141,2,2,1
1965,79145,2,3,0
1966,79147,2,1,0
1967,79151,2,2,1
1968,79154,2,2,1
1969,79155,2,2,1
1970,79156,2,2,1
1971,79157,2,0,0
1972,79158,2,2,1
1973,79160,2,2,1
1974,79161,2,2,1
1975,79162,2,2,1
1976,79163,2,2,1
1977,79164,2,2,1
1978,79165,2,2,1
1979,79166,2,2,1
1980,79168,2,2,1
1981,79169,2,2,1
1982,79171,2,1,0
1983,79172,2,2,1
1984,79175,2,2,1
1985,79184,2,2,1
1986,79186,2,2,1
1987,79188,2,2,1
1988,79189,2,2,1
1989,79190,2,2,1
1990,79196,2,2,1
1991,79198,2,2,1
1992,79200,2,2,1
1993,79201,2,2,1
1994,79202,2,2,1
1995,79204,2,2,1
1996,79205,2,3,0
1997,79206,2,2,1
1998,79208,2,2,1
1999,79213,2,2,1
2000,79214,2,2,1
2001,79221,2,2,1
2002,79222,2,2,1
2003,79223,2,2,1
2004,79231,2,2,1
2005,79234,2,2,1
2006,79235,2,2,1
2007,79239,2,3,0
2008,79240,2,2,1
2009,79241,2,2,1
2010,79245,2,2,1
2011,79255,2,2,1
2012,79256,2,1,0
2013,79257,2,2,1
2014,79258,2,4,0
2015,79259,2,3,0
2016,79260,2,2,1
2017,79265,2,2,1
2018,79270,2,2,1
2019,79271,2,2,1
2020,79273,2,1,0
2021,79274,2,2,1
2022,79275,2,2,1
2023,79276,2,2,1
2024,79277,2,2,1
2025,79278,2,2,1
2026,79284,2,2,1
2027,79287,2,2,1
2028,79290,2,2,1
2029,79291,2,2,1
2030,79293,2,2,1
2031,79295,2,2,1
2032,79296,2,2,1
2033,79297,2,2,1
2034,79301,2,2,1
2035,79304,2,2,1
2036,79305,2,2,1
2037,79306,2,2,1
2038,79308,2,1,0
2039,79312,2,2,1
2040,79313,2,2,1
2041,79317,2,2,1
2042,79318,2,2,1
2043,79319,2,2,1
2044,79326,2,2,1
2045,79327,2,2,1
2046,79329,2,2,1
2047,79337,2,2,1
2048,79338,2,2,1
2049,79339,2,2,1
2050,79346,2,2,1
2051,79348,2,2,1
2052,79349,2,2,1
2053,79350,2,2,1
2054,79351,2,2,1
2055,79359,2,2,1
2056,79360,2,2,1
2057,79361,2,2,1
2058,79363,2,2,1
2059,79365,2,2,1
2060,79366,2,2,1
2061,79367,2,2,1
2062,79369,2,2,1
2063,79380,2,2,1
2064,79381,2,2,1
2065,79385,2,2,1
2066,79386,2,2,1
2067,79389,2,2,1
2068,79390,2,2,1
2069,79391,2,2,1
2070,79392,2,2,1
2071,79393,2,2,1
2072,79394,2,3,0
2073,79395,2,2,1
2074,79397,2,2,1
2075,79398,2,2,1
2076,79400,2,3,0
2077,79401,2,2,1
2078,79403,2,2,1
2079,79404,2,2,1
2080,79405,2,2,1
2081,79406,2,2,1
2082,79408,2,2,1
2083,79409,2,1,0
2084,79410,2,2,1
2085,79416,2,2,1
2086,79418,2,1,0
2087,79423,2,2,1
2088,79424,2,2,1
2089,79425,2,2,1
2090,79426,2,3,0
2091,79427,2,2,1
2092,79430,2,2,1
2093,79432,2,2,1
2094,79434,2,2,1
2095,79435,2,2,1
2096,79436,2,2,1
2097,79437,2,2,1
2098,79439,2,2,1
2099,79441,2,2,1
2100,79442,2,2,1
2101,79443,2,2,1
2102,79447,2,2,1
2103,79450,2,2,1
2104,79455,2,2,1
2105,79459,2,2,1
2106,79461,2,2,1
2107,79462,2,2,1
2108,79463,2,2,1
2109,79464,2,2,1
2110,79468,2,2,1
2111,79469,2,2,1
2112,79470,2,2,1
2113,79476,2,2,1
2114,79477,2,2,1
2115,79479,2,2,1
2116,79484,2,2,1
2117,79485,2,2,1
2118,79487,2,2,1
2119,79489,2,2,1
2120,79490,2,2,1
2121,79491,2,0,0
2122,79492,2,2,1
2123,79494,2,2,1
2124,79495,2,2,1
2125,79496,2,2,1
2126,79500,2,2,1
2127,79502,2,2,1
2128,79503,2,2,1
2129,79504,2,2,1
2130,79506,2,2,1
2131,79508,2,2,1
2132,79511,2,1,0
2133,79512,2,2,1
2134,79513,2,2,1
2135,79515,2,2,1
2136,79516,2,2,1
2137,79517,2,2,1
2138,79519,2,2,1
2139,79521,2,2,1
2140,79522,2,2,1
2141,79527,2,2,1
2142,79531,2,1,0
2143,79534,2,2,1
2144,79537,2,2,1
2145,79538,2,3,0
2146,79539,2,2,1
2147,79540,2,2,1
2148,79542,2,2,1
2149,79545,2,2,1
2150,79546,2,2,1
2151,79548,2,2,1
2152,79549,2,2,1
2153,79551,2,2,1
2154,79555,2,2,1
2155,79557,2,2,1
2156,79558,2,2,1
2157,79560,2,2,1
2158,79561,2,2,1
2159,79564,2,2,1
2160,79565,2,2,1
2161,79566,2,2,1
2162,79567,2,2,1
2163,79568,2,2,1
2164,79569,2,2,1
2165,79570,2,2,1
2166,79571,2,2,1
2167,79572,2,2,1
2168,79574,2,2,1
2169,79579,2,2,1
2170,79580,2,0,0
2171,79581,2,2,1
2172,79583,2,2,1
2173,79587,2,2,1
2174,79588,2,2,1
2175,79589,2,0,0
2176,79590,2,2,1
2177,79591,2,2,1
2178,79594,2,2,1
2179,79598,2,2,1
2180,79603,2,2,1
2181,79604,2,2,1
2182,79607,2,2,1
2183,79609,2,2,1
2184,79610,2,2,1
2185,79611,2,2,1
2186,79614,2,2,1
2187,79616,2,1,0
2188,79617,2,2,1
2189,79618,2,2,1
2190,79625,2,2,1
2191,79627,2,2,1
2192,79632,2,2,1
2193,79633,2,2,1
2194,79634,2,2,1
2195,79635,2,2,1
2196,79637,2,2,1
2197,79638,2,2,1
2198,79641,2,2,1
2199,79644,2,2,1
2200,79648,2,2,1
2201,79651,2,2,1
2202,79655,2,2,1
2203,79657,2,2,1
2204,79659,2,2,1
2205,79661,2,2,1
2206,79664,2,2,1
2207,79665,2,2,1
2208,79666,2,2,1
2209,79667,2,2,1
2210,79668,2,2,1
2211,79669,2,2,1
2212,79671,2,2,1
2213,79672,2,2,1
2214,79673,2,2,1
2215,79674,2,2,1
2216,79676,2,2,1
2217,79677,2,2,1
2218,79679,2,2,1
2219,79681,2,2,1
2220,79682,2,2,1
2221,79684,2,2,1
2222,79685,2,2,1
2223,79687,2,2,1
2224,79688,2,2,1
2225,79689,2,0,0
2226,79699,2,2,1
2227,79701,2,2,1
2228,79702,2,2,1
2229,79704,2,3,0
2230,79705,2,2,1
2231,79706,2,2,1
2232,79712,2,2,1
2233,79713,2,2,1
2234,79715,2,2,1
2235,79719,2,2,1
2236,79723,2,2,1
2237,79727,2,2,1
2238,79728,2,2,1
2239,79732,2,2,1
2240,79734,2,2,1
2241,79735,2,2,1
2242,79736,2,2,1
2243,79737,2,0,0
2244,79738,2,2,1
2245,79739,2,2,1
2246,79745,2,2,1
2247,79747,2,2,1
2248,79748,2,2,1
2249,79751,2,2,1
2250,79755,2,2,1
2251,79758,2,2,1
2252,79761,2,2,1
2253,79767,2,2,1
2254,79769,2,2,1
2255,79771,2,2,1
2256,79779,2,2,1
2257,79780,2,2,1
2258,79781,2,2,1
2259,79785,2,2,1
2260,79786,2,2,1
2261,79787,2,2,1
2262,79788,2,2,1
2263,79790,2,2,1
2264,79791,2,2,1
2265,79792,2,2,1
2266,79794,2,2,1
2267,79795,2,2,1
2268,79797,2,2,1
2269,79798,2,2,1
2270,79800,2,2,1
2271,79804,2,2,1
2272,79806,2,2,1
2273,79807,2,2,1
2274,79808,2,2,1
2275,79811,2,2,1
2276,79814,2,2,1
2277,79815,2,2,1
2278,79819,2,2,1
2279,79821,2,1,0
2280,79822,2,1,0
2281,79823,2,2,1
2282,79824,2,2,1
2283,79825,2,2,1
2284,79827,2,2,1
2285,79833,2,2,1
2286,79834,2,3,0
2287,79836,2,2,1
2288,79837,2,2,1
2289,79838,2,2,1
2290,79841,2,2,1
2291,79843,2,2,1
2292,79844,2,2,1
2293,79846,2,2,1
2294,79849,2,2,1
2295,79850,2,2,1
2296,79851,2,2,1
2297,79852,2,2,1
2298,79855,2,2,1
2299,79859,2,1,0
2300,79867,2,2,1
2301,79869,2,3,0
2302,79870,2,2,1
2303,79874,2,3,0
2304,79877,2,2,1
2305,79878,2,2,1
2306,79881,2,2,1
2307,79882,2,1,0
2308,79883,2,2,1
2309,79889,2,2,1
2310,79891,2,2,1
2311,79893,2,2,1
2312,79894,2,2,1
2313,79895,2,2,1
2314,79902,2,2,1
2315,79904,2,1,0
2316,79906,2,2,1
2317,79907,2,2,1
2318,79908,2,2,1
2319,79911,2,2,1
2320,79912,2,2,1
2321,79913,2,2,1
2322,79914,2,2,1
2323,79915,2,2,1
2324,79916,2,2,1
2325,79919,2,2,1
2326,79923,2,0,0
2327,79927,2,2,1
2328,79930,2,2,1
2329,79936,2,2,1
2330,79938,2,2,1
2331,79941,2,2,1
2332,79942,2,2,1
2333,79944,2,2,1
2334,79945,2,2,1
2335,79949,2,2,1
2336,79950,2,2,1
2337,79951,2,2,1
2338,79953,2,2,1
2339,79954,2,2,1
2340,79955,2,2,1
2341,79958,2,2,1
2342,79959,2,2,1
2343,79960,2,1,0
2344,79965,2,2,1
2345,79967,2,1,0
2346,79968,2,2,1
2347,79969,2,2,1
2348,79970,2,1,0
2349,79971,2,2,1
2350,79973,2,3,0
2351,79975,2,2,1
2352,79976,2,2,1
2353,79978,2,2,1
2354,79980,2,2,1
2355,79982,2,2,1
2356,79984,2,2,1
2357,79988,2,3,0
2358,79989,2,2,1
2359,79991,2,2,1
2360,79992,2,2,1
2361,79997,2,2,1
2362,79999,2,2,1
2363,80002,2,2,1
2364,80007,2,2,1
2365,80008,2,2,1
2366,80021,2,2,1
2367,80024,2,2,1
2368,80026,2,2,1
2369,80030,2,3,0
2370,80032,2,2,1
2371,80035,2,2,1
2372,80038,2,2,1
2373,80040,2,2,1
2374,80043,2,2,1
2375,80046,2,2,1
2376,80048,2,1,0
2377,80058,2,2,1
2378,80062,2,2,1
2379,80067,2,2,1
2380,80068,2,2,1
2381,80070,2,2,1
2382,80072,2,2,1
2383,80073,2,2,1
2384,80074,2,2,1
2385,80076,2,2,1
2386,80077,2,2,1
2387,80079,2,2,1
2388,80080,2,2,1
2389,80081,2,2,1
2390,80082,2,2,1
2391,80084,2,2,1
2392,80088,2,2,1
2393,80090,2,2,1
2394,80093,2,2,1
2395,80095,2,2,1
2396,80096,2,2,1
2397,80097,2,2,1
2398,80098,2,2,1
2399,80099,2,2,1
2400,80102,2,2,1
2401,80103,2,2,1
2402,80110,2,2,1
2403,80111,2,2,1
2404,80112,2,2,1
2405,80118,2,2,1
2406,80120,2,2,1
2407,80125,2,2,1
